gameID,teamID,season,goals,goals_percent,shots,shotsOnTarget,fouls,corners,yellowCards,redCards,result
335,90,2015,2,199.73,10,4,16,5,2,0,W
336,73,2015,1,119.43,11,2,7,9,4,0,L
336,85,2015,3,92.73,11,6,18,2,2,0,W
337,80,2015,5,208.58,14,7,16,8,0,1,W
337,86,2015,1,43.07,10,3,14,3,1,0,L
338,83,2015,2,236.32,24,6,9,11,4,0,W
338,75,2015,1,131.25,7,3,10,1,3,1,L
339,71,2015,0,17.49,6,1,10,0,3,0,L
339,87,2015,6,200.76,11,9,9,6,1,0,W
340,88,2015,1,197.88,19,4,12,7,1,0,L
340,82,2015,2,123.52,6,3,17,1,3,0,W
341,81,2015,1,52.39,9,3,11,5,1,0,W
341,77,2015,0,107.89,13,4,9,6,0,0,L
342,90,2015,0,100.48,14,1,14,4,3,0,D
342,73,2015,0,95.53,11,3,17,5,1,0,D
343,75,2015,1,176.45,13,3,9,3,0,0,W
343,79,2015,0,81.48,9,1,11,4,2,0,L
344,74,2015,1,101.07,7,2,10,7,3,0,L
344,80,2015,2,63.1,16,4,11,8,1,0,W
345,85,2015,2,204.05,11,3,7,11,0,0,W
345,71,2015,1,41.43,5,1,15,0,3,0,L
346,76,2015,3,207.49,11,5,14,3,2,0,W
346,78,2015,2,121.64,15,2,16,6,2,0,L
347,82,2015,2,357.33,34,15,11,7,2,0,W
347,84,2015,1,124.94,10,4,14,7,3,0,L
348,89,2015,3,109.52,7,5,21,2,4,0,W
348,83,2015,2,154.35,13,5,15,3,3,0,L
349,71,2015,1,60.18,14,5,8,9,3,0,L
349,72,2015,3,263.67,10,7,7,8,1,0,W
350,73,2015,2,141.23,9,4,11,10,0,0,W
350,74,2015,0,95.42,6,1,18,2,0,0,L
351,75,2015,2,304.63,22,4,10,11,0,0,D
351,76,2015,2,129.49,11,3,8,3,2,0,D
352,77,2015,2,93.38,17,6,11,4,1,0,D
352,78,2015,2,88.74,13,5,14,5,1,0,D
353,79,2015,1,124.16,13,2,17,4,3,0,L
353,80,2015,2,98.1,10,2,5,4,2,0,W
354,81,2015,1,78.43,14,3,10,6,0,0,W
354,82,2015,0,122.67,9,3,11,3,3,0,L
355,83,2015,1,149.28,17,4,8,7,0,0,L
355,84,2015,2,169.79,11,2,11,3,2,0,W
356,85,2015,1,29.83,9,2,11,5,1,0,W
356,86,2015,0,27.08,5,3,6,2,0,0,L
357,87,2015,3,116.78,11,7,14,3,0,0,W
357,88,2015,0,18.03,4,1,14,2,1,0,L
358,89,2015,1,78.63,14,3,7,9,1,0,W
358,90,2015,0,216.48,13,4,17,7,2,0,L
359,82,2015,2,188.38,26,11,9,9,2,0,D
359,83,2015,2,54.32,10,4,10,2,2,1,D
360,74,2015,1,154.59,16,5,9,12,2,1,D
360,77,2015,1,131.56,11,3,9,2,1,0,D
361,84,2015,1,54.59,10,3,14,5,2,0,W
361,79,2015,0,58.01,8,3,15,0,5,0,L
362,80,2015,1,106.15,20,7,9,8,1,0,D
362,85,2015,1,160.29,17,5,10,4,2,0,D
363,72,2015,2,209.03,15,8,12,9,2,1,L
363,81,2015,3,272.09,17,5,13,6,3,0,W
364,88,2015,4,283.27,22,9,10,9,0,0,W
364,71,2015,0,12.11,2,1,10,1,1,0,L
365,86,2015,1,83.39,14,3,13,5,1,0,L
365,73,2015,3,126.85,16,5,8,4,3,0,W
366,90,2015,0,82.93,11,4,10,3,2,0,L
366,75,2015,1,147.04,14,7,11,8,2,0,W
367,78,2015,1,143.9,14,4,12,6,1,0,L
367,87,2015,2,227.09,19,5,16,6,2,1,W
368,76,2015,1,56.58,9,2,8,4,1,0,W
368,89,2015,0,41.76,7,1,7,5,0,1,L
369,79,2015,0,13.97,5,0,15,3,3,0,D
369,88,2015,0,55.74,15,3,10,8,1,0,D
370,85,2015,1,106.68,13,2,13,1,1,0,L
370,74,2015,2,87.5,11,4,12,4,2,1,W
371,73,2015,3,70.76,12,4,12,5,1,0,W
371,84,2015,2,109.56,13,4,11,3,0,0,L
372,71,2015,0,184.02,12,2,6,5,0,0,L
372,82,2015,2,200.14,19,8,6,8,0,0,W
373,75,2015,1,84.68,10,1,4,8,0,0,W
373,86,2015,0,51.87,12,2,9,4,0,0,L
374,72,2015,0,58.62,8,2,7,7,0,0,L
374,83,2015,2,192.38,11,3,10,5,0,0,W
375,78,2015,0,78.43,13,4,9,10,1,0,L
375,75,2015,1,120.32,8,3,13,7,1,0,W
376,80,2015,2,214.06,22,5,13,10,3,0,D
376,81,2015,2,86.28,13,6,14,9,5,0,D
377,90,2015,1,87.95,9,4,10,9,3,0,L
377,85,2015,2,158.15,9,6,14,2,1,0,W
378,76,2015,0,33.28,10,0,8,4,1,0,L
378,79,2015,1,79.93,7,1,13,3,2,0,W
379,84,2015,1,49.05,10,1,9,4,3,0,W
379,71,2015,0,73.08,12,2,10,6,2,0,L
380,74,2015,3,156.87,16,5,10,3,1,0,W
380,87,2015,2,129.05,17,8,13,5,3,0,L
381,86,2015,1,94.06,17,8,14,2,4,0,D
381,77,2015,1,78.5,14,4,7,5,1,0,D
382,88,2015,0,186.25,26,3,9,11,1,0,L
382,89,2015,1,90.03,5,4,12,5,1,0,W
383,82,2015,3,202.69,17,8,11,4,0,0,W
383,73,2015,0,12.04,2,0,6,5,1,0,L
384,71,2015,0,72.51,15,4,12,7,4,1,L
384,80,2015,4,249.36,11,8,8,2,1,0,W
385,83,2015,4,300.74,19,12,7,8,1,0,W
385,90,2015,0,29.06,7,3,10,3,1,0,L
386,73,2015,0,132.39,11,2,9,4,0,0,L
386,88,2015,4,86.83,15,7,8,4,1,0,W
387,79,2015,3,165.22,13,6,6,6,0,0,W
387,86,2015,2,146.84,13,5,11,5,0,0,L
388,85,2015,2,117.6,12,5,6,5,0,0,D
388,84,2015,2,43.19,12,3,16,5,1,0,D
389,77,2015,0,154.54,22,7,11,9,1,0,D
389,76,2015,0,6.36,3,0,13,3,1,0,D
390,81,2015,2,171.37,18,6,12,4,2,1,D
390,78,2015,2,165.59,12,5,19,5,2,0,D
391,87,2015,1,137.95,15,7,11,12,2,0,D
391,82,2015,1,123.58,18,5,11,9,0,0,D
392,75,2015,1,138.7,11,4,12,7,2,0,W
392,74,2015,0,67.01,10,2,13,8,2,0,L
393,89,2015,1,99.87,10,2,15,5,2,0,W
393,72,2015,0,75.56,7,1,6,5,0,0,L
394,81,2015,3,110.97,19,7,11,7,2,0,D
394,83,2015,3,146.97,11,6,8,4,0,0,D
395,90,2015,1,40.84,13,4,13,7,2,0,D
395,72,2015,1,159.98,12,7,10,6,1,0,D
396,74,2015,3,178.48,20,6,8,11,0,0,W
396,86,2015,1,16.6,5,3,7,2,0,0,L
397,84,2015,1,190.71,12,6,15,1,5,0,W
397,80,2015,0,130.03,8,2,13,9,4,0,L
398,71,2015,1,22.09,6,1,13,3,2,0,L
398,73,2015,2,100.38,12,3,11,8,2,0,W
399,78,2015,1,145.03,13,7,13,10,2,0,W
399,79,2015,0,67.57,13,4,10,4,1,0,L
400,88,2015,2,207.33,13,4,10,8,0,0,W
400,76,2015,1,109.41,13,2,7,8,1,0,L
401,77,2015,0,87.22,15,1,9,1,1,0,L
401,75,2015,2,260.07,16,7,9,7,1,0,W
402,82,2015,3,179.65,16,8,10,2,3,0,W
402,89,2015,0,34.12,5,1,10,7,3,0,L
403,87,2015,4,221.48,14,6,14,6,0,0,W
403,85,2015,1,85.51,11,3,14,3,2,0,L
404,78,2015,0,159.03,19,7,7,10,0,0,D
404,72,2015,0,75.93,9,5,9,7,1,1,D
405,79,2015,0,109.01,19,7,7,14,2,0,L
405,77,2015,3,199.75,8,3,11,0,2,0,W
406,89,2015,1,109.13,13,4,9,14,0,0,W
406,71,2015,0,26.24,7,1,10,3,1,0,L
407,72,2015,1,31.87,7,2,8,3,1,0,D
407,74,2015,1,138.32,18,4,14,10,1,0,D
408,86,2015,3,150.24,12,7,13,3,2,0,W
408,84,2015,0,78.71,11,1,9,7,1,0,L
409,76,2015,0,229.15,17,4,11,9,0,0,L
409,90,2015,1,36.49,11,4,17,3,3,0,W
410,80,2015,0,48.77,11,4,12,11,2,1,L
410,88,2015,3,262.77,11,8,15,3,3,0,W
411,75,2015,2,195.3,6,2,14,0,1,1,D
411,81,2015,2,156.82,19,4,14,5,3,0,D
412,73,2015,1,85.91,18,5,9,5,0,0,L
412,87,2015,2,181.44,19,6,9,4,0,0,W
413,83,2015,1,173.46,21,6,7,10,0,0,D
413,78,2015,1,27.58,7,2,13,5,2,0,D
414,85,2015,0,45.84,12,2,12,5,2,0,L
414,82,2015,4,289.78,23,6,12,3,0,0,W
415,86,2015,1,45.52,5,3,13,5,3,0,D
415,88,2015,1,52.2,9,5,8,3,2,0,D
416,81,2015,3,396.29,18,7,11,4,0,0,W
416,90,2015,1,122.33,7,4,17,2,2,1,L
417,89,2015,2,146.61,16,10,13,10,1,0,W
417,78,2015,0,13.74,5,0,7,2,2,0,L
418,87,2015,4,324.47,37,13,8,9,1,0,W
418,72,2015,0,8.86,3,0,11,1,1,1,L
419,83,2015,2,137.35,16,7,14,2,0,0,W
419,76,2015,0,83.97,8,1,14,6,1,0,L
420,88,2015,4,222.48,11,6,8,9,0,0,W
420,85,2015,0,109.17,14,2,8,4,0,0,L
421,71,2015,2,147.19,16,7,8,6,2,0,L
421,74,2015,4,366.48,17,7,9,11,0,0,W
422,73,2015,1,57.51,13,4,11,10,1,0,L
422,80,2015,4,207.19,16,4,4,7,0,0,W
423,87,2015,2,71.29,13,4,8,5,1,0,D
423,86,2015,2,25.3,6,3,17,4,1,0,D
424,77,2015,0,61.71,12,3,10,7,2,0,D
424,83,2015,0,97.3,20,7,8,7,4,0,D
425,75,2015,4,331.58,18,9,15,4,1,0,W
425,84,2015,0,57.65,9,1,10,6,2,0,L
426,82,2015,1,126.35,18,2,8,9,0,0,D
426,76,2015,1,89.44,16,3,13,7,1,0,D
427,85,2015,1,68.49,11,3,13,2,2,0,D
427,77,2015,1,143.11,14,5,13,8,2,0,D
428,86,2015,1,53.41,10,4,11,4,2,0,W
428,78,2015,0,105.08,9,3,12,8,0,0,L
429,72,2015,2,95.28,12,5,4,3,1,0,W
429,73,2015,1,142.6,16,2,8,5,0,0,L
430,90,2015,3,136.26,18,6,14,8,2,0,W
430,71,2015,2,49.18,7,2,10,4,3,1,L
431,76,2015,0,153.46,15,5,14,8,0,0,L
431,81,2015,3,127.18,8,4,7,6,0,0,W
432,83,2015,1,78.15,14,3,8,7,1,0,W
432,79,2015,0,57.88,12,3,7,3,0,0,L
433,84,2015,3,231.86,18,9,12,4,2,0,W
433,87,2015,1,77.62,11,3,13,7,2,1,L
434,89,2015,1,118.46,21,6,16,6,3,0,D
434,75,2015,1,116.62,14,3,10,5,0,1,D
435,74,2015,4,284.36,14,7,12,8,2,0,W
435,88,2015,2,112.72,6,5,9,2,1,0,L
436,80,2015,2,81.66,13,5,9,7,3,0,D
436,82,2015,2,190.41,16,5,20,8,9,0,D
437,79,2015,0,136.83,8,2,11,1,1,0,L
437,89,2015,1,148.34,15,2,10,6,0,0,W
438,78,2015,2,131.45,17,4,8,4,2,0,W
438,85,2015,1,127.77,12,3,18,3,3,0,L
439,81,2015,1,239.45,25,7,11,13,3,0,L
439,84,2015,4,247.27,13,6,8,3,0,0,W
440,71,2015,0,3.12,2,0,8,0,1,0,D
440,86,2015,0,109.63,9,3,13,5,1,0,D
441,73,2015,1,81.5,12,4,5,5,2,0,D
441,76,2015,1,134.28,12,4,8,3,1,0,D
442,77,2015,3,77.39,14,4,11,3,4,0,W
442,80,2015,2,177.68,9,8,9,3,1,1,L
443,75,2015,3,450.53,32,8,4,12,0,0,W
443,72,2015,1,130.18,9,5,12,4,3,0,L
444,82,2015,1,255.55,20,6,8,10,0,0,L
444,74,2015,2,130.81,10,2,16,2,3,0,W
445,87,2015,2,238.92,19,5,10,8,1,0,W
445,90,2015,0,93.08,14,3,15,8,2,0,L
446,88,2015,2,75.38,14,3,16,7,2,0,D
446,83,2015,2,108.08,5,2,10,2,1,0,D
447,81,2015,3,213.31,20,6,6,6,1,0,W
447,89,2015,2,63.6,3,2,18,2,3,0,L
448,79,2015,4,241.87,18,6,8,5,2,0,W
448,90,2015,2,176.86,12,7,12,1,3,0,L
449,77,2015,3,244.89,14,8,15,5,1,0,W
449,72,2015,0,116.56,17,6,7,5,0,0,L
450,87,2015,1,183.93,28,9,11,7,3,0,D
450,80,2015,1,81.23,13,7,12,3,1,0,D
451,83,2015,4,340.21,16,7,12,5,0,0,W
451,71,2015,0,22.27,5,2,6,4,1,0,L
452,80,2015,1,186.07,17,4,4,7,0,0,D
452,75,2015,1,123.49,18,5,12,6,0,0,D
453,72,2015,3,240.78,15,8,7,4,0,0,W
453,79,2015,0,43.02,11,2,11,11,0,0,L
454,86,2015,5,242.81,19,10,7,3,1,1,W
454,82,2015,1,86.91,18,5,6,8,2,0,L
455,74,2015,4,232.28,19,5,7,2,1,0,W
455,78,2015,1,124.86,16,4,14,5,2,0,L
456,85,2015,2,28.87,7,4,8,4,3,0,W
456,81,2015,1,294.49,20,8,12,10,1,0,L
457,84,2015,1,11.56,4,1,4,4,1,0,D
457,88,2015,1,204,18,5,19,4,3,0,D
458,90,2015,2,195.28,20,6,11,7,1,0,D
458,77,2015,2,90.88,6,4,10,4,0,0,D
459,76,2015,1,186.87,13,1,11,7,3,0,D
459,87,2015,1,41.99,7,3,14,5,1,0,D
460,89,2015,3,172.11,12,5,9,7,1,0,W
460,73,2015,1,50.35,7,0,8,1,0,0,L
461,91,2016,2,74,14,5,8,5,2,0,W
461,75,2016,1,245.63,18,5,17,3,2,0,L
462,78,2016,0,99.01,14,4,12,3,2,0,L
462,76,2016,1,68.46,13,3,15,6,2,0,W
463,72,2016,1,79.01,12,6,10,5,0,0,D
463,82,2016,1,112.35,13,4,14,6,0,0,D
464,92,2016,0,104.9,10,3,10,7,3,0,L
464,84,2016,1,172.09,17,9,14,4,2,0,W
465,93,2016,1,180.52,12,2,18,9,3,0,D
465,85,2016,1,48.56,12,1,14,6,5,0,D
466,74,2016,1,93.73,24,6,8,6,1,0,D
466,90,2016,1,18,5,1,12,2,2,1,D
467,88,2016,2,195.48,16,4,11,9,1,0,W
467,77,2016,1,109.88,7,3,14,6,2,0,L
468,73,2016,1,52.28,9,3,7,4,0,0,L
468,89,2016,3,191.11,11,7,10,2,1,0,W
469,83,2016,3,118.2,9,5,13,5,3,0,L
469,87,2016,4,165.91,16,7,17,4,3,0,W
470,80,2016,2,146.03,16,6,16,7,5,0,W
470,81,2016,1,44.56,7,3,16,1,2,0,L
471,89,2016,2,136.55,12,5,11,4,0,0,W
471,74,2016,0,61.32,13,1,8,0,0,0,L
472,85,2016,1,131.07,8,3,12,7,3,0,L
472,88,2016,4,217.2,12,6,13,7,4,0,W
473,92,2016,2,19.75,3,2,14,1,0,0,W
473,87,2016,0,93.9,26,5,5,12,1,0,L
474,84,2016,0,114.13,23,3,7,8,0,0,L
474,91,2016,2,218.66,12,4,10,3,0,0,W
475,82,2016,1,225.62,20,5,19,10,3,0,W
475,78,2016,0,35.79,10,2,9,4,3,0,L
476,90,2016,1,80.45,6,2,20,0,4,0,L
476,80,2016,2,175.6,13,4,10,5,3,0,W
477,76,2016,1,201.89,11,4,16,7,3,0,L
477,72,2016,2,183.9,13,7,10,4,1,0,W
478,75,2016,0,55.37,8,1,11,2,1,0,D
478,83,2016,0,52.15,13,4,7,7,2,0,D
479,77,2016,1,146.45,18,5,11,8,1,0,L
479,93,2016,2,85.49,8,3,14,1,1,0,W
480,81,2016,1,169.29,16,2,15,1,3,0,W
480,73,2016,0,39.34,8,5,15,6,1,1,L
481,82,2016,1,59.05,11,4,11,5,3,0,D
481,87,2016,1,192.57,13,3,17,5,5,0,D
482,90,2016,1,107.78,14,6,18,3,6,0,L
482,83,2016,3,203.27,10,7,15,2,1,0,W
483,75,2016,2,247.98,13,6,14,4,2,0,W
483,84,2016,1,32.82,9,3,10,6,2,0,L
484,74,2016,1,61.37,16,7,15,5,2,0,D
484,77,2016,1,139.14,5,2,8,5,2,0,D
485,80,2016,3,265.84,22,10,6,9,2,0,W
485,92,2016,0,18.45,6,0,9,5,2,0,L
486,78,2016,1,265.9,24,5,15,10,2,0,D
486,73,2016,1,97.4,10,3,10,4,1,0,D
487,72,2016,1,231.84,21,9,14,9,2,0,W
487,85,2016,0,18.74,8,1,11,2,1,0,L
488,91,2016,0,26.88,8,2,9,1,2,0,L
488,89,2016,1,247.21,29,9,6,6,3,0,W
489,76,2016,0,69.68,13,2,12,5,1,0,D
489,93,2016,0,39.68,7,2,11,4,3,0,D
490,88,2016,3,321.62,22,5,5,5,1,0,W
490,81,2016,1,108.39,9,2,10,4,3,0,L
491,89,2016,1,101.01,14,3,15,4,4,0,L
491,88,2016,2,188.69,18,6,10,4,2,0,W
492,93,2016,1,61.2,12,4,5,6,1,0,L
492,78,2016,2,112.44,12,4,9,6,2,0,W
493,85,2016,0,101.77,16,2,13,10,3,0,L
493,82,2016,4,277.03,20,8,18,8,2,0,W
494,83,2016,2,189.22,17,2,10,6,2,0,W
494,74,2016,1,117.52,11,5,8,1,5,0,L
495,73,2016,1,98.65,12,5,9,10,1,0,W
495,76,2016,0,148.35,12,2,11,5,3,0,L
496,92,2016,1,45.31,13,2,13,5,2,0,D
496,91,2016,1,90.71,11,3,3,9,0,0,D
497,81,2016,2,132.22,19,4,10,4,2,0,L
497,90,2016,4,185.48,13,8,15,4,2,0,W
498,87,2016,4,276.92,17,11,4,1,1,0,W
498,75,2016,1,122.51,12,3,8,7,2,0,L
499,84,2016,2,123.04,6,2,17,1,3,0,D
499,80,2016,2,219.04,28,7,8,11,4,0,D
500,77,2016,0,104.04,11,2,11,5,1,0,L
500,72,2016,3,284.53,20,9,8,4,1,0,W
501,80,2016,1,116.42,12,4,6,6,1,0,L
501,87,2016,2,141.64,13,5,13,4,1,0,W
502,91,2016,1,96.97,6,2,9,2,0,1,L
502,83,2016,4,363.45,24,9,12,4,2,0,W
503,75,2016,3,198.5,14,6,10,7,0,0,W
503,92,2016,0,46.45,7,2,9,1,1,0,L
504,88,2016,4,338.73,20,11,8,5,1,1,W
504,73,2016,0,38.97,6,2,11,5,1,0,L
505,76,2016,4,194.23,8,6,14,2,2,0,W
505,81,2016,2,237.42,23,5,6,6,1,0,L
506,72,2016,3,117.47,11,6,5,6,2,0,W
506,93,2016,1,17.81,7,0,15,3,1,0,L
507,90,2016,3,174.51,10,5,14,5,3,0,W
507,89,2016,1,141.36,15,2,19,7,4,0,L
508,78,2016,4,131.37,14,8,15,10,2,0,W
508,85,2016,1,120.31,11,4,9,5,1,0,L
509,74,2016,1,215.22,19,6,14,7,1,0,W
509,84,2016,0,49.07,9,3,9,1,1,0,L
510,82,2016,1,252.59,31,9,7,14,1,0,W
510,77,2016,0,96.08,6,2,16,1,5,1,L
511,89,2016,4,245.6,16,7,9,8,0,0,W
511,75,2016,1,28.7,10,3,12,6,2,0,L
512,93,2016,1,36.15,6,2,14,2,2,0,L
512,82,2016,2,141.58,19,5,9,10,1,0,W
513,85,2016,1,97.97,12,2,9,6,3,0,D
513,76,2016,1,27.09,9,3,13,6,4,0,D
514,77,2016,2,151.46,11,4,15,3,0,0,L
514,78,2016,3,178.87,21,4,12,5,2,0,W
515,84,2016,1,111.1,13,5,15,2,2,0,L
515,88,2016,3,257.7,18,4,9,7,4,0,W
516,87,2016,5,464.91,32,12,8,13,1,0,W
516,91,2016,1,15.75,2,1,8,2,2,1,L
517,73,2016,1,69.36,12,1,10,5,2,0,W
517,72,2016,0,115.72,13,2,14,3,2,0,L
518,83,2016,3,166.22,14,5,9,9,0,0,W
518,80,2016,0,61.36,9,2,11,1,2,0,L
519,81,2016,0,69.38,13,1,9,6,5,0,L
519,74,2016,3,297.88,18,9,14,2,2,0,W
520,92,2016,2,56.97,13,4,11,7,1,0,W
520,90,2016,0,77.61,12,2,15,6,3,0,L
521,72,2016,1,115.42,13,3,16,10,5,0,D
521,78,2016,1,47.69,10,2,11,9,4,0,D
522,84,2016,1,265.84,8,3,11,3,2,0,L
522,87,2016,2,202.24,18,6,9,10,2,0,W
523,77,2016,1,119.27,7,2,7,6,1,0,D
523,76,2016,1,88.21,17,7,13,5,3,0,D
524,91,2016,0,27.27,8,2,13,5,2,0,L
524,80,2016,2,199.16,22,9,15,7,2,0,W
525,90,2016,2,123.42,17,7,17,4,3,0,D
525,73,2016,2,135.49,12,3,12,5,4,0,D
526,81,2016,1,88.34,19,2,13,4,2,0,D
526,93,2016,1,85.26,9,3,12,5,3,0,D
527,89,2016,1,280.99,24,9,14,13,3,0,D
527,85,2016,1,120.04,7,6,9,2,0,0,D
528,75,2016,0,44.63,9,1,9,3,1,0,D
528,74,2016,0,92.1,11,5,9,6,0,0,D
529,82,2016,2,169.98,13,7,20,4,2,0,W
529,88,2016,0,90.95,12,6,10,3,2,0,L
530,92,2016,0,60.88,10,1,2,2,0,0,L
530,83,2016,1,185.43,18,3,3,6,0,0,W
531,80,2016,3,311.57,16,6,6,8,1,0,W
531,75,2016,0,18.25,5,0,12,5,1,0,L
532,83,2016,3,350.52,16,6,7,5,0,1,W
532,84,2016,2,174.98,13,6,10,6,1,0,L
533,73,2016,6,292.53,22,10,8,5,0,0,W
533,91,2016,1,38.86,11,4,14,4,3,0,L
534,88,2016,1,269.21,19,8,7,13,0,0,D
534,72,2016,1,14.45,3,2,9,1,2,0,D
535,85,2016,2,229.54,17,6,10,6,1,0,W
535,77,2016,0,58.76,11,1,13,4,1,0,L
536,76,2016,1,130.37,8,4,14,5,2,0,D
536,82,2016,1,132.32,20,8,10,8,2,0,D
537,78,2016,0,194.6,12,3,12,7,1,0,L
537,81,2016,1,87.42,12,4,13,6,3,1,W
538,93,2016,0,52.86,10,3,15,4,4,0,L
538,90,2016,1,8.94,4,2,10,6,1,0,W
539,74,2016,3,421.18,34,14,11,8,1,0,W
539,92,2016,1,103.13,6,1,10,4,2,0,L
540,87,2016,0,27.04,9,3,14,3,0,0,D
540,89,2016,0,53.78,7,1,20,1,4,0,D
541,73,2016,0,52.34,8,1,10,7,2,0,D
541,82,2016,0,74.53,16,4,15,4,4,0,D
542,81,2016,1,119.59,20,3,10,6,2,0,W
542,77,2016,0,80.83,10,2,13,2,5,0,L
543,84,2016,0,133.22,11,5,15,7,2,0,D
543,90,2016,0,47.86,10,2,16,2,1,0,D
544,75,2016,3,170.41,16,4,10,8,0,0,W
544,78,2016,1,165.6,23,7,8,8,0,0,L
545,91,2016,0,70.16,9,2,16,5,2,0,L
545,85,2016,2,104.27,12,6,8,7,3,0,W
546,92,2016,2,90.56,10,3,16,2,2,0,W
546,72,2016,1,75.28,21,8,15,8,3,0,L
547,83,2016,0,71.18,10,6,6,8,1,0,D
547,93,2016,0,155.58,11,4,13,3,0,0,D
548,87,2016,2,229.52,21,7,9,3,1,0,W
548,76,2016,1,68.6,7,1,13,2,3,0,L
549,88,2016,1,115.32,14,3,11,10,3,0,D
549,74,2016,1,56.38,6,2,10,3,3,0,D
550,80,2016,4,225.19,14,6,7,5,3,0,W
550,89,2016,0,74.28,16,5,17,7,2,0,L
551,94,2015,1,86.5,12,7,9,3,2,0,D
551,95,2015,1,116.31,20,7,11,7,1,0,D
552,96,2015,2,154.4,21,9,18,10,2,0,W
552,97,2015,1,37.57,8,4,8,3,1,0,L
553,98,2015,0,182.45,21,5,14,10,1,0,L
553,99,2015,1,86.72,6,2,22,2,3,0,W
554,100,2015,1,163.92,19,6,10,5,1,0,W
554,101,2015,0,77.74,11,3,13,6,1,0,L
555,102,2015,5,140.76,10,7,15,4,1,1,W
555,103,2015,2,267.39,25,8,16,8,3,0,L
556,104,2015,2,216.83,15,6,13,5,4,0,W
556,105,2015,1,115,14,3,21,1,2,0,L
557,106,2015,1,103.57,21,7,14,9,2,0,W
557,107,2015,0,38.06,5,0,12,1,2,1,L
558,108,2015,1,124.18,14,4,15,8,1,0,L
558,109,2015,3,107.69,12,3,19,5,2,0,W
559,110,2015,2,193.34,13,7,18,4,3,0,W
559,111,2015,0,58.6,9,0,16,5,2,1,L
560,112,2015,1,89.51,13,3,10,3,2,0,L
560,113,2015,2,199.73,26,7,11,12,2,0,W
561,97,2015,0,15.31,6,2,15,11,3,0,L
561,104,2015,1,76.06,9,2,13,5,1,0,W
562,111,2015,2,105.1,6,4,20,6,0,0,W
562,108,2015,1,101.88,18,3,16,5,2,0,L
563,95,2015,2,97.07,18,7,15,6,3,0,W
563,98,2015,1,97.39,10,2,16,6,2,2,L
564,113,2015,3,64.68,10,6,15,4,2,0,W
564,110,2015,1,83.98,8,5,10,2,3,0,L
565,99,2015,0,223.57,25,7,16,10,4,0,L
565,100,2015,1,79.15,5,1,15,0,2,1,W
566,105,2015,2,171.42,27,7,9,4,0,0,D
566,102,2015,2,136.08,9,4,8,1,2,0,D
567,103,2015,1,86.61,10,5,11,2,3,0,L
567,106,2015,2,303.34,12,5,17,6,4,0,W
568,109,2015,4,163.35,9,5,11,2,0,0,W
568,96,2015,0,83.23,13,2,14,8,1,0,L
569,101,2015,2,203.29,20,6,19,4,2,0,W
569,94,2015,0,52.08,12,2,13,4,2,0,L
570,107,2015,2,315.55,25,11,9,9,1,0,W
570,112,2015,0,83.65,14,4,13,2,4,0,L
571,110,2015,1,67.77,11,3,19,4,2,1,W
571,101,2015,0,61.26,12,1,21,2,4,0,L
572,112,2015,0,36.65,18,5,16,3,4,0,L
572,95,2015,2,190.65,20,3,15,8,3,0,W
573,98,2015,1,274.68,26,7,21,5,3,0,D
573,109,2015,1,63.55,6,3,20,3,5,0,D
574,94,2015,2,161.7,12,3,17,3,5,0,D
574,113,2015,2,92.66,10,5,20,3,2,0,D
575,100,2015,2,131.89,13,6,16,3,3,0,D
575,103,2015,2,91.22,9,2,18,3,3,0,D
576,104,2015,2,126.22,9,8,21,4,3,1,D
576,107,2015,2,132.44,9,4,19,2,4,1,D
577,108,2015,2,129.39,16,2,12,5,2,0,D
577,105,2015,2,103.33,17,4,14,5,4,0,D
578,96,2015,2,133.65,14,8,17,6,0,0,W
578,99,2015,0,61.16,11,5,13,4,1,0,L
579,106,2015,1,185.9,16,4,19,6,2,0,W
579,111,2015,0,82.56,19,3,16,7,3,0,L
580,102,2015,2,129.11,12,4,11,2,1,0,W
580,97,2015,0,26.3,9,2,16,5,3,1,L
581,99,2015,1,99.2,7,2,26,2,4,1,L
581,108,2015,2,68.22,12,6,14,5,3,0,W
582,111,2015,3,129.86,18,8,8,7,1,0,W
582,100,2015,2,134.98,13,3,8,3,2,0,L
583,109,2015,0,88.57,15,2,16,8,3,0,L
583,106,2015,1,136.93,14,3,13,8,1,0,W
584,101,2015,0,38.26,7,0,21,1,1,1,L
584,98,2015,2,217.91,13,4,23,2,4,0,W
585,95,2015,2,167.01,21,7,15,11,2,0,D
585,104,2015,2,91.31,12,4,15,4,3,0,D
586,113,2015,2,263.12,19,8,9,7,2,0,W
586,102,2015,0,79.84,13,5,10,7,3,0,L
587,107,2015,1,92.18,15,3,21,8,3,0,D
587,94,2015,1,75.39,9,3,19,2,3,1,D
588,97,2015,1,120.23,12,2,19,6,4,0,W
588,112,2015,0,147.25,20,6,17,5,5,0,L
589,103,2015,0,149.72,12,3,21,4,3,0,L
589,110,2015,1,41.84,8,2,15,3,4,0,W
590,105,2015,5,273.21,19,10,12,7,1,0,W
590,96,2015,0,97.14,9,1,12,1,2,0,L
591,99,2015,2,106.77,11,3,24,7,4,1,L
591,111,2015,3,65.03,9,3,21,1,3,0,W
592,96,2015,2,81.29,10,3,19,10,4,0,W
592,101,2015,0,34.59,10,3,11,3,2,2,L
593,100,2015,0,45.84,9,2,21,2,0,1,L
